"typeName","type","value"
"micCode","enumeratedString","TGAT"
"micCode","enumeratedString","TGSI"
"micCode","enumeratedString","THEM"
"micCode","enumeratedString","THRE"
"micCode","enumeratedString","TIRD"
"micCode","enumeratedString","TMID"
"micCode","enumeratedString","TNLA"
"micCode","enumeratedString","TNLB"
"micCode","enumeratedString","TOCP"
"micCode","enumeratedString","TOMG"
"micCode","enumeratedString","TPEL"
"micCode","enumeratedString","TPEO"
"micCode","enumeratedString","TPES"
"micCode","enumeratedString","TPEU"
"micCode","enumeratedString","TPIC"
"micCode","enumeratedString","TPIE"
"micCode","enumeratedString","TPIO"
"micCode","enumeratedString","TPIR"
"micCode","enumeratedString","TPSE"
"micCode","enumeratedString","TPSL"
"micCode","enumeratedString","TPSO"
"micCode","enumeratedString","TQEA"
"micCode","enumeratedString","TQEB"
"micCode","enumeratedString","TQEM"
"micCode","enumeratedString","TQEX"
"micCode","enumeratedString","TRAL"
"micCode","enumeratedString","TRAS"
"micCode","enumeratedString","TRAX"
"micCode","enumeratedString","TRCK"
"micCode","enumeratedString","TRDE"
"micCode","enumeratedString","TRDX"
"micCode","enumeratedString","TREA"
"micCode","enumeratedString","TREO"
"micCode","enumeratedString","TREU"
"micCode","enumeratedString","TRFW"
"micCode","enumeratedString","TRNL"
"micCode","enumeratedString","TRPX"
"micCode","enumeratedString","TRQA"
"micCode","enumeratedString","TRQB"
"micCode","enumeratedString","TRQC"
"micCode","enumeratedString","TRQM"
"micCode","enumeratedString","TRQS"
"micCode","enumeratedString","TRQX"
"micCode","enumeratedString","TRSI"
"micCode","enumeratedString","TRU1"
"micCode","enumeratedString","TRU2"
"micCode","enumeratedString","TRUX"
"micCode","enumeratedString","TRWB"
"micCode","enumeratedString","TSAD"
"micCode","enumeratedString","TSAF"
"micCode","enumeratedString","TSBX"
"micCode","enumeratedString","TSCB"
"micCode","enumeratedString","TSCD"
"micCode","enumeratedString","TSED"
"micCode","enumeratedString","TSEF"
"micCode","enumeratedString","TSFI"
"micCode","enumeratedString","TSGB"
"micCode","enumeratedString","TSGI"
"micCode","enumeratedString","TSIG"
"micCode","enumeratedString","TSMM"
"micCode","enumeratedString","TSMR"
"micCode","enumeratedString","TSRE"
"micCode","enumeratedString","TWEA"
"micCode","enumeratedString","TWEM"
"micCode","enumeratedString","TWEO"
"micCode","enumeratedString","TWEU"
"micCode","enumeratedString","TWGP"
"micCode","enumeratedString","TWHK"
"micCode","enumeratedString","TWJP"
"micCode","enumeratedString","TWJT"
"micCode","enumeratedString","TWSF"
"micCode","enumeratedString","TWSG"
"micCode","enumeratedString","UBCZ"
"micCode","enumeratedString","UBIM"
"micCode","enumeratedString","UBIN"
"micCode","enumeratedString","UBIS"
"micCode","enumeratedString","UBSA"
"micCode","enumeratedString","UBSB"
"micCode","enumeratedString","UBSC"
"micCode","enumeratedString","UBSD"
"micCode","enumeratedString","UBSE"
"micCode","enumeratedString","UBSF"
"micCode","enumeratedString","UBSG"
"micCode","enumeratedString","UBSI"
"micCode","enumeratedString","UBSL"
"micCode","enumeratedString","UBSP"
"micCode","enumeratedString","UBSS"
"micCode","enumeratedString","UBSX"
"micCode","enumeratedString","UBSY"
"micCode","enumeratedString","UCBA"
"micCode","enumeratedString","UCDE"
"micCode","enumeratedString","UCIT"
"micCode","enumeratedString","UFEX"
"micCode","enumeratedString","UICE"
"micCode","enumeratedString","UKEX"
"micCode","enumeratedString","UKGD"
"micCode","enumeratedString","UKPX"
"micCode","enumeratedString","ULTX"
"micCode","enumeratedString","USWB"
"micCode","enumeratedString","UTSL"
"micCode","enumeratedString","VABD"
"micCode","enumeratedString","VAGL"
"micCode","enumeratedString","VALX"
"micCode","enumeratedString","VCMO"
"micCode","enumeratedString","VCRS"
"micCode","enumeratedString","VEGA"
"micCode","enumeratedString","VERT"
"micCode","enumeratedString","VFCM"
"micCode","enumeratedString","VFIL"
"micCode","enumeratedString","VFMI"
"micCode","enumeratedString","VFSI"
"micCode","enumeratedString","VFXO"
"micCode","enumeratedString","VIRT"
"micCode","enumeratedString","VLEX"
"micCode","enumeratedString","VMFX"
"micCode","enumeratedString","VMTS"
"micCode","enumeratedString","VONT"
"micCode","enumeratedString","VPXB"
"micCode","enumeratedString","VTBC"
"micCode","enumeratedString","VTEX"
"micCode","enumeratedString","VTLS"
"micCode","enumeratedString","VTPS"
"micCode","enumeratedString","VUSA"
"micCode","enumeratedString","VWDX"
"micCode","enumeratedString","WBAH"
"micCode","enumeratedString","WBCL"
"micCode","enumeratedString","WBDM"
"micCode","enumeratedString","WBGF"
"micCode","enumeratedString","WBKP"
"micCode","enumeratedString","WBON"
"micCode","enumeratedString","WDER"
"micCode","enumeratedString","WEED"
"micCode","enumeratedString","WELN"
"micCode","enumeratedString","WELS"
"micCode","enumeratedString","WETP"
"micCode","enumeratedString","WGAS"
"micCode","enumeratedString","WIND"
"micCode","enumeratedString","WINS"
"micCode","enumeratedString","WINX"
"micCode","enumeratedString","WIPO"
"micCode","enumeratedString","WMTF"
"micCode","enumeratedString","WOOD"
"micCode","enumeratedString","WOPO"
"micCode","enumeratedString","WQXL"
"micCode","enumeratedString","WSAG"
"micCode","enumeratedString","WSIL"
"micCode","enumeratedString","WSIN"
"micCode","enumeratedString","XABC"
"micCode","enumeratedString","XABG"
"micCode","enumeratedString","XADE"
"micCode","enumeratedString","XADF"
"micCode","enumeratedString","XADS"
"micCode","enumeratedString","XAFR"
"micCode","enumeratedString","XAFX"
"micCode","enumeratedString","XAIM"
"micCode","enumeratedString","XALG"
"micCode","enumeratedString","XALT"
"micCode","enumeratedString","XAMM"
"micCode","enumeratedString","XAMS"
"micCode","enumeratedString","XAPA"
"micCode","enumeratedString","XAQS"
"micCode","enumeratedString","XARM"
"micCode","enumeratedString","XASE"
"micCode","enumeratedString","XASX"
"micCode","enumeratedString","XATH"
"micCode","enumeratedString","XATL"
"micCode","enumeratedString","XATS"
"micCode","enumeratedString","XBAA"
"micCode","enumeratedString","XBAB"
"micCode","enumeratedString","XBAH"
"micCode","enumeratedString","XBAN"
"micCode","enumeratedString","XBAR"
"micCode","enumeratedString","XBBJ"
"micCode","enumeratedString","XBBK"
"micCode","enumeratedString","XBCC"
"micCode","enumeratedString","XBCL"
"micCode","enumeratedString","XBCM"
"micCode","enumeratedString","XBCV"
"micCode","enumeratedString","XBCX"
"micCode","enumeratedString","XBDA"
"micCode","enumeratedString","XBDV"
"micCode","enumeratedString","XBEL"
"micCode","enumeratedString","XBER"
"micCode","enumeratedString","XBES"
"micCode","enumeratedString","XBEY"
"micCode","enumeratedString","XBIL"
"micCode","enumeratedString","XBKF"
"micCode","enumeratedString","XBKK"
"micCode","enumeratedString","XBLB"
"micCode","enumeratedString","XBLN"
"micCode","enumeratedString","XBNV"
"micCode","enumeratedString","XBOG"
"micCode","enumeratedString","XBOL"
"micCode","enumeratedString","XBOM"
"micCode","enumeratedString","XBOS"
"micCode","enumeratedString","XBOT"
"micCode","enumeratedString","XBOX"
"micCode","enumeratedString","XBRA"
"micCode","enumeratedString","XBRD"
"micCode","enumeratedString","XBRM"
"micCode","enumeratedString","XBRN"
"micCode","enumeratedString","XBRT"
"micCode","enumeratedString","XBRU"
"micCode","enumeratedString","XBRV"
"micCode","enumeratedString","XBSD"
"micCode","enumeratedString","XBSE"
"micCode","enumeratedString","XBTR"
"micCode","enumeratedString","XBUD"
"micCode","enumeratedString","XBUE"
"micCode","enumeratedString","XBUL"
"micCode","enumeratedString","XBVC"
"micCode","enumeratedString","XBVM"
"micCode","enumeratedString","XBVR"
"micCode","enumeratedString","XBXO"
"micCode","enumeratedString","XCAI"
"micCode","enumeratedString","XCAL"
"micCode","enumeratedString","XCAN"
"micCode","enumeratedString","XCAS"
"micCode","enumeratedString","XCAY"
"micCode","enumeratedString","XCBF"
"micCode","enumeratedString","XCBO"
"micCode","enumeratedString","XCBT"
"micCode","enumeratedString","XCDE"
"micCode","enumeratedString","XCEC"
"micCode","enumeratedString","XCET"
"micCode","enumeratedString","XCFE"
"micCode","enumeratedString","XCFF"
"micCode","enumeratedString","XCGS"
"micCode","enumeratedString","XCHG"
"micCode","enumeratedString","XCHI"
"micCode","enumeratedString","XCIE"
"micCode","enumeratedString","XCIS"
"micCode","enumeratedString","XCME"
"micCode","enumeratedString","XCNF"
"micCode","enumeratedString","XCNQ"
"micCode","enumeratedString","XCOL"
"micCode","enumeratedString","XCOR"
"micCode","enumeratedString","XCRO"
"micCode","enumeratedString","XCSE"
"micCode","enumeratedString","XCSX"
"micCode","enumeratedString","XCUE"
"micCode","enumeratedString","XCUR"
"micCode","enumeratedString","XCX2"
"micCode","enumeratedString","XCXD"
"micCode","enumeratedString","XCYO"
"micCode","enumeratedString","XCYS"
"micCode","enumeratedString","XDAR"
"micCode","enumeratedString","XDBC"
"micCode","enumeratedString","XDBV"
"micCode","enumeratedString","XDBX"
"micCode","enumeratedString","XDCE"
"micCode","enumeratedString","XDES"
"micCode","enumeratedString","XDFB"
"micCode","enumeratedString","XDFM"
"micCode","enumeratedString","XDHA"
"micCode","enumeratedString","XDMI"
"micCode","enumeratedString","XDNB"
"micCode","enumeratedString","XDPA"
"micCode","enumeratedString","XDRF"
"micCode","enumeratedString","XDSE"
"micCode","enumeratedString","XDSM"
"micCode","enumeratedString","XDSX"
"micCode","enumeratedString","XDUB"
"micCode","enumeratedString","XDUS"
"micCode","enumeratedString","XEBI"
"micCode","enumeratedString","XECB"
"micCode","enumeratedString","XECC"
"micCode","enumeratedString","XECM"
"micCode","enumeratedString","XECS"
"micCode","enumeratedString","XEDA"
"micCode","enumeratedString","XEEE"
"micCode","enumeratedString","XEEO"
"micCode","enumeratedString","XEER"
"micCode","enumeratedString","XEHQ"
"micCode","enumeratedString","XEID"
"micCode","enumeratedString","XELX"
"micCode","enumeratedString","XEMD"
"micCode","enumeratedString","XEMS"
"micCode","enumeratedString","XEQT"
"micCode","enumeratedString","XEQY"
"micCode","enumeratedString","XERE"
"micCode","enumeratedString","XERT"
"micCode","enumeratedString","XESM"
"micCode","enumeratedString","XETA"
"micCode","enumeratedString","XETB"
"micCode","enumeratedString","XETF"
"micCode","enumeratedString","XETR"
"micCode","enumeratedString","XETS"
"micCode","enumeratedString","XEUB"
"micCode","enumeratedString","XEUC"
"micCode","enumeratedString","XEUE"
"micCode","enumeratedString","XEUI"
"micCode","enumeratedString","XEUM"
"micCode","enumeratedString","XEUP"
"micCode","enumeratedString","XEUR"
"micCode","enumeratedString","XEYE"
"micCode","enumeratedString","XFCI"
"micCode","enumeratedString","XFDA"
"micCode","enumeratedString","XFEX"
"micCode","enumeratedString","XFKA"
"micCode","enumeratedString","XFNO"
"micCode","enumeratedString","XFRA"
"micCode","enumeratedString","XGAS"
"micCode","enumeratedString","XGAT"
"micCode","enumeratedString","XGCL"
"micCode","enumeratedString","XGCX"
"micCode","enumeratedString","XGDX"
"micCode","enumeratedString","XGEM"
"micCode","enumeratedString","XGHA"
"micCode","enumeratedString","XGME"
"micCode","enumeratedString","XGMX"
"micCode","enumeratedString","XGRM"
"micCode","enumeratedString","XGSE"
"micCode","enumeratedString","XGSX"
"micCode","enumeratedString","XGTG"
"micCode","enumeratedString","XGUA"
"micCode","enumeratedString","XHAM"
"micCode","enumeratedString","XHAN"
"micCode","enumeratedString","XHEL"
"micCode","enumeratedString","XHKF"
"micCode","enumeratedString","XHKG"
"micCode","enumeratedString","XHNF"
"micCode","enumeratedString","XHNX"
"micCode","enumeratedString","XIBE"
"micCode","enumeratedString","XICB"
"micCode","enumeratedString","XICE"
"micCode","enumeratedString","XICX"
"micCode","enumeratedString","XIDX"
"micCode","enumeratedString","XIEL"
"micCode","enumeratedString","XIHK"
"micCode","enumeratedString","XIMA"
"micCode","enumeratedString","XIMC"
"micCode","enumeratedString","XIMM"
"micCode","enumeratedString","XINE"
"micCode","enumeratedString","XINS"
"micCode","enumeratedString","XINV"
"micCode","enumeratedString","XIOM"
"micCode","enumeratedString","XIPO"
"micCode","enumeratedString","XIQS"
"micCode","enumeratedString","XISA"
"micCode","enumeratedString","XISE"
"micCode","enumeratedString","XIST"
"micCode","enumeratedString","XISX"
"micCode","enumeratedString","XJAM"
"micCode","enumeratedString","XJAS"
"micCode","enumeratedString","XJNB"
"micCode","enumeratedString","XJPX"
"micCode","enumeratedString","XJSE"
"micCode","enumeratedString","XKAC"
"micCode","enumeratedString","XKAR"
"micCode","enumeratedString","XKAZ"
"micCode","enumeratedString","XKBT"
"micCode","enumeratedString","XKCE"
"micCode","enumeratedString","XKCM"
"micCode","enumeratedString","XKEM"
"micCode","enumeratedString","XKFB"
"micCode","enumeratedString","XKFE"
"micCode","enumeratedString","XKHA"
"micCode","enumeratedString","XKHR"
"micCode","enumeratedString","XKIE"
"micCode","enumeratedString","XKIS"
"micCode","enumeratedString","XKLS"
"micCode","enumeratedString","XKON"
"micCode","enumeratedString","XKOS"
"micCode","enumeratedString","XKRX"
"micCode","enumeratedString","XKSE"
"micCode","enumeratedString","XKUW"
"micCode","enumeratedString","XLAO"
"micCode","enumeratedString","XLAT"
"micCode","enumeratedString","XLBM"
"micCode","enumeratedString","XLCH"
"micCode","enumeratedString","XLDN"
"micCode","enumeratedString","XLDX"
"micCode","enumeratedString","XLFX"
"micCode","enumeratedString","XLGT"
"micCode","enumeratedString","XLIM"
"micCode","enumeratedString","XLIS"
"micCode","enumeratedString","XLIT"
"micCode","enumeratedString","XLJM"
"micCode","enumeratedString","XLJU"
"micCode","enumeratedString","XLLB"
"micCode","enumeratedString","XLME"
"micCode","enumeratedString","XLOD"
"micCode","enumeratedString","XLOM"
"micCode","enumeratedString","XLON"
"micCode","enumeratedString","XLSM"
"micCode","enumeratedString","XLUS"
"micCode","enumeratedString","XLUX"
"micCode","enumeratedString","XMAB"
"micCode","enumeratedString","XMAD"
"micCode","enumeratedString","XMAE"
"micCode","enumeratedString","XMAI"
"micCode","enumeratedString","XMAL"
"micCode","enumeratedString","XMAN"
"micCode","enumeratedString","XMAT"
"micCode","enumeratedString","XMAU"
"micCode","enumeratedString","XMDG"
"micCode","enumeratedString","XMDS"
"micCode","enumeratedString","XMER"
"micCode","enumeratedString","XMEV"
"micCode","enumeratedString","XMEX"
"micCode","enumeratedString","XMGE"
"micCode","enumeratedString","XMIL"
"micCode","enumeratedString","XMIO"
"micCode","enumeratedString","XMLI"
"micCode","enumeratedString","XMNT"
"micCode","enumeratedString","XMNX"
"micCode","enumeratedString","XMOC"
"micCode","enumeratedString","XMOD"
"micCode","enumeratedString","XMOL"
"micCode","enumeratedString","XMON"
"micCode","enumeratedString","XMOS"
"micCode","enumeratedString","XMOT"
"micCode","enumeratedString","XMPW"
"micCode","enumeratedString","XMRV"
"micCode","enumeratedString","XMSM"
"micCode","enumeratedString","XMSW"
"micCode","enumeratedString","XMTB"
"micCode","enumeratedString","XMTS"
"micCode","enumeratedString","XMUN"
"micCode","enumeratedString","XMUS"
"micCode","enumeratedString","XMVL"
"micCode","enumeratedString","XNAF"
"micCode","enumeratedString","XNAI"
"micCode","enumeratedString","XNAM"
"micCode","enumeratedString","XNAS"
"micCode","enumeratedString","XNCD"
"micCode","enumeratedString","XNCM"
"micCode","enumeratedString","XNCO"
"micCode","enumeratedString","XNDQ"
"micCode","enumeratedString","XNDU"
"micCode","enumeratedString","XNDX"
"micCode","enumeratedString","XNEC"
"micCode","enumeratedString","XNEP"
"micCode","enumeratedString","XNFI"
"micCode","enumeratedString","XNGM"
"micCode","enumeratedString","XNGO"
"micCode","enumeratedString","XNGS"
"micCode","enumeratedString","XNIM"
"micCode","enumeratedString","XNKS"
"micCode","enumeratedString","XNLI"
"micCode","enumeratedString","XNMR"
"micCode","enumeratedString","XNMS"
"micCode","enumeratedString","XNOR"
"micCode","enumeratedString","XNSA"
"micCode","enumeratedString","XNSE"
"micCode","enumeratedString","XNXC"
"micCode","enumeratedString","XNXD"
"micCode","enumeratedString","XNYE"
"micCode","enumeratedString","XNYL"
"micCode","enumeratedString","XNYM"
"micCode","enumeratedString","XNYS"
"micCode","enumeratedString","XNZE"
"micCode","enumeratedString","XOAA"
"micCode","enumeratedString","XOAD"
"micCode","enumeratedString","XOAM"
"micCode","enumeratedString","XOAS"
"micCode","enumeratedString","XOCH"
"micCode","enumeratedString","XODE"
"micCode","enumeratedString","XOFF"
"micCode","enumeratedString","XOPV"
"micCode","enumeratedString","XOSA"
"micCode","enumeratedString","XOSC"
"micCode","enumeratedString","XOSD"
"micCode","enumeratedString","XOSE"
"micCode","enumeratedString","XOSJ"
"micCode","enumeratedString","XOSL"
